,Ring,SMART,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,ROAD_IMPACT_FEE,MF_RT_BASED_FEE,DIFF_MF_vs_RF,YEAR
178,3,Out,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,115891.85999999999,119700.76209,161337.872115,2016
179,3,Out,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,0.0,60196.635632,-52959.312000000005,2016
180,3,Out,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,136816.75,157008.054,-115675.198547,2016
181,4,In,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,207139.87000000002,30152.059938,127346.021306,2016
182,4,In,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,180820.44,186760.914809,-8380.498000000001,2016
183,4,In,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,732338.58,426953.68709,-123340.606213,2016
184,4,In,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,7434.54,1842327.088,125497.07725799999,2016
185,4,In,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,1392769.644,-128482.58953599998,2016
186,4,In,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,92060.89000000001,113956.45800000001,11291.765436,2016
187,4,In,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,946123.49,-472921.47189000004,132075.5555,2016
188,4,In,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,10339.0,-41255.82933,2016
189,4,In,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,13517.504,41651.4,2016
190,4,In,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,50005.53,68775.317492,133.4309659999999,2016
191,4,In,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,188981.49,95520.089084,-68016.57153,2016
192,4,In,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,0.0,1798229.7760000003,68314.9425,2016
193,4,In,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,0.0,71203.65909999999,-108601.11676100001,2016
194,4,In,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,470454.58,325185.366625,93152.87755199999,2016
195,4,In,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,200320.06,234534.07215700005,15448.238399999998,2016
196,4,In,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,5268323.0,2650486.839,-89899.23189699999,2016
197,4,In,0.0,841-00,Car Sales (New & Used Car Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,507934.59,187215.8057,-82542.145,2016
198,4,In,0.0,841-01,Car Sales (Service and Parts Sales Area),"AUTO SALES, REPAIR, ETC",Commercial/Retail,sq. ft.,0.0,549104.4081600001,107800.979265,2016
199,4,In,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,0.0,304417.07023,66459.455342,2016
200,4,In,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,10446.28,348591.265988,-43146.980843,2016
201,4,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,54068.3,82298.44,44040.366265,2016
202,4,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,8705.8,-1570.564996,-34512.846099,2016
203,4,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,6117307.390000001,6509337.508800001,34512.825634,2016
204,4,Out,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1439013.5699999998,1568467.656,-103532.601595,2016
205,4,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,58295.380000000005,59691.478,105820.43303999999,2016
206,4,Out,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,710639.93,733996.627,-29043.28695,2016
207,4,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,0.0,-26209.489068000003,61483.44825,2016
208,4,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,48067.35,89989.40055,-781037.6,2016
209,4,Out,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,0.0,172101.67060800001,781037.6,2016
210,4,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,208832.19999999998,25867.256056600003,-31241.504,2016
211,4,Out,0.0,817-00,Nursery Garden Center,"FLORISTS, GREENHOUSES",Commercial/Retail,sq. ft.,8414.16,8690.715264,-73835.87238,2016
212,4,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,414501.08,273854.092645,87467.94,2016
213,4,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,375261.68,512825.5720280001,-32866.508637,2016
214,4,Out,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,0.0,140647.325,33321.12,2016
