,Ring,SMART,PED_ORIENT,LANDUSE,SPC_LU,GN_VA_LU,UNITS,UNITS_VAL,COST,YEAR
226,4,In,0,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,212.0,1196306.5,2020
227,4,In,0,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,3628.0,0.0,2020
228,4,In,0,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,2814.0,0.0,2020
229,4,In,0,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,53.0,318197.8,2020
230,4,In,0,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,14.0,49040.560000000005,2020
231,4,In,0,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,4523.2,10108.050000000001,2020
232,4,In,0,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,1611.0,46184.48,2020
233,4,In,0,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-13.0,0.0,2020
234,4,In,0,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-2465.0,119881.1,2020
235,4,In,0,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,675.0,7027.35,2020
236,4,In,0,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,56.0,586875.5000000003,2020
237,4,In,0,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,27733.0,436795.31999999995,2020
238,4,In,1,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,322.0,1762029.9200000002,2020
239,4,In,1,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,5781.0,31339.38,2020
240,4,In,1,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,55.0,249182.47000000003,2020
241,4,In,1,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,10.0,10275.83,2020
242,4,In,1,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,1959.0,20822.78,2020
243,4,In,1,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1064.0,1282280.07,2020
244,4,In,1,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,984.0,0.0,2020
245,4,In,1,Mobile Home,MOBILE HOME,Single-family,unit,-56.0,0.0,2020
246,4,In,1,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,33806.0,2016123.2600000002,2020
247,4,In,1,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,5.0,207195.78,2020
248,4,Out,0,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,34.0,11257.650000000001,2020
249,4,Out,0,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,4034.0,141097.52,2020
250,4,Out,0,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,978.0,5467673.399999994,2020
251,4,Out,0,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,42.0,1316.72,2020
252,4,Out,0,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,6119.0,367555.48,2020
253,4,Out,0,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,8026.0,66638.26999999999,2020
254,4,Out,0,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,256.0,1072580.9999999986,2020
255,4,Out,0,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,19811.0,298125.93000000005,2020
256,4,Out,0,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,1510.0,5956.35,2020
257,4,Out,0,Mobile Home,MOBILE HOME,Single-family,unit,-107.0,0.0,2020
258,4,Out,0,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,6500.0,129238.85,2020
259,4,Out,0,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,62644.0,1417.12,2020
260,4,Out,0,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,550.8299999999999,5286809.079999992,2020
261,4,Out,0,Unknown*,UNKNOWN,Other,unknown,-3983.6,5238.31,2020
262,4,Out,0,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1355087.0,7006574.56,2020
263,4,Out,1,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,1.0,8392.11,2020
