,Ring,SMART,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
145,3,Out,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,351230.88,479896.1140037823,570750.18,-27875.261720199516,-313967.46836019953,2016
146,3,Out,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,0.0,0.0,0.0,45299.8001266254,10972.529246625432,2016
147,3,Out,0.0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,53153.76000000001,42282.300787924396,0.0,2998.36908633283,-6643.684673667169,2016
148,3,Out,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,0.0,0.0,0.0,91259.71658496218,-69866.72581503782,2016
149,3,Out,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,8800.0,159557.05433360042,1343.84,-23637.15798377768,18096.164416222324,2016
150,3,Out,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,16107.52,55697.23100348827,0.0,-46106.28995535308,35298.11004464693,2016
151,3,Out,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,38940.0,36832.967036941016,0.0,26449.7953586874,-20249.466789312602,2016
152,3,Out,0.0,550-00,University (20 SF/St),COLLEGES,Other,student,1006282.64,651235.0858687684,1004728.7200000001,21665.191962387227,-16586.464249612774,2016
153,3,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,58849.629519999995,58156.450912988,84879.66,-45875.75850557632,35121.61949442369,2016
154,3,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,-20913.6179384,-242310.76570195524,254478.94,161602.54629351254,-123719.87570648748,2016
155,3,Out,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,141517.20703999998,162198.77885434486,207488.69,-38421.90829612756,-80820.15829612757,2016
156,3,Out,0.0,620-00,Nursing Home,"SANITARIUM, CONVALESCENT & REST HOME",Other,bed,321780.8,797595.3227937955,529413.1699999999,-216238.49989060598,165548.13610939408,2016
157,3,Out,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,126501.49247999999,112261.90807607485,0.0,-44569.413623507986,34121.50637649203,2016
158,3,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,888639.8510704001,1669902.3648992465,2163867.34,-23053.14497767654,17649.055022323464,2016
159,3,Out,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-481821.24143999995,-979769.617482419,0.0,-36377.86277477357,27850.208825226426,2016
160,3,Out,0.0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,563999.9992000001,1400789.7650456442,0.0,-14861.594128942143,11377.75747105786,2016
161,3,Out,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,230265.64176000003,167180.80032544574,41170.39,-20747.830479908887,15884.149520091116,2016
162,3,Out,0.0,813-00,Discount Superestore (Free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,11.39424,25.092025773736438,0.0,-37653.47013020502,28826.78986979499,2016
163,3,Out,0.0,816-00,Hardware/Paint Store/Pool Suply,"STORES, ONE STORY",Commercial/Retail,sq. ft.,8.22536,4.523493403786017,25.84,-62212.75391308975,47628.91648691025,2016
164,3,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,13889.786618400012,20012.674840288408,920976.95,-15368.763318451027,-107394.48331845104,2016
165,3,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,445051.43055999995,538299.7988149202,2420911.66,-9298.10180766287,-15106.88780766287,2016
166,3,Out,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,456844.0448,445342.83525071555,742372.81,-7899.5443456838275,-16616.62714568383,2016
167,3,Out,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,203494.82330319998,474835.82344715536,330678.89999999997,-10073.55204376002,21584.227956239978,2016
168,3,Out,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,2500124.286,5340970.292071183,2269813.5300000003,-10073.55204376002,21584.227956239978,2016
169,3,Out,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,220992.08560000005,475959.61144273874,33481.89,-3019.0764285452888,6468.863571454712,2016
170,3,Out,0.0,881-00,Pharmacy/Drugstore w/ Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,99554.8312,189549.74292905477,0.0,-6576.206081979835,14090.593918020164,2016
171,3,Out,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,77380.673216,64133.57007552562,125743.81,-3826.156265879177,8198.163734120822,2016
172,3,Out,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,226160.25784000003,106102.54549219801,20435.62,-5604.12325567991,12007.747944320092,2016
173,3,Out,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,235408.80000000002,143536.72675405932,0.0,139983.51400868897,-299937.50599131105,2016
174,3,Out,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,71317.9896,131067.10503976628,115891.85999999999,-12554.575247416054,26900.22475258395,2016
175,3,Out,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,35865.29408,105037.36444231574,0.0,-8985.48885565063,19252.87514434937,2016
176,3,Out,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,93545.76000000001,263752.12797870545,136816.75,-13588.833113036519,29116.290886963485,2016
177,4,In,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,17964.666719999997,11570.872465734952,207139.87000000002,-7568.615363442248,16216.992636557752,2016
178,4,In,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,111272.58295999999,128814.20426472508,180820.44,-6287.450851289266,13471.888748710733,2016
179,4,In,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,254379.9896,460025.8532504013,716750.46,-729.3610381832182,1562.7749618167818,2016
180,4,In,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,1097662.7200000002,2191979.009622325,949083.56,-3802.242789217432,8146.925210782568,2016
181,4,In,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,343052.16000000003,666277.7727335618,0.0,-2540.806895310392,1583.6531046896084,2016
182,4,In,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,67895.52,124494.59871331937,92060.89000000001,0.0,0.0,2016
183,4,In,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,4635.84,6960.205096275289,10507.640000000001,-17704.852502035006,22000.747497965,2016
184,4,In,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,-284521.2216,-522672.95973701,0.0,-22131.06562754375,27500.93437245625,2016
185,4,In,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,6160.0,108464.82391716726,0.0,-60491.579381952935,75169.22061804708,2016
186,4,In,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,8053.76,27044.46998463761,0.0,-3688.5109379239584,4583.489062076042,2016
187,4,In,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,40976.49248,38539.047150789105,65593.65,-3688.5109379239584,4583.489062076042,2016
188,4,In,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,56911.088959999994,99033.74287919764,188981.49,-5901.617500678334,7333.582499321667,2016
189,4,In,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,42423.304000000004,29285.85162154225,0.0,-12909.788282733854,16042.211717266146,2016
190,4,In,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,193746.19,328007.8753082663,470454.58,-11065.532813771875,13750.467186228125,2016
191,4,In,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,139735.94008,168984.85655490955,200320.06,-23237.618908920944,28875.981091079062,2016
192,4,In,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,181372.3912,379349.42058450205,0.0,-8852.426251017503,11000.3737489825,2016
193,4,In,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,207691.47871999998,91182.63432620499,10446.28,-11065.532813771875,13750.467186228125,2016
194,4,In,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,49033.600000000006,27485.749922662588,54068.3,-25081.874377882923,31167.725622117083,2016
195,4,Out,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-935.74624,-650.2820609112769,8705.8,129.28980072163768,-1693.2723032783624,2016
196,4,Out,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,3878278.272,7662281.230762097,6117307.390000001,-1901.3726987441369,24901.745621255865,2016
197,4,Out,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,934496.6400000001,2038755.0383446012,1439013.5699999998,-2026.256150717083,-11764.57079071708,2016
198,4,Out,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,35564.32,71243.250591819,58295.380000000005,645.6740176473631,-13777.031742352638,2016
199,4,Out,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,373185.12,612121.6554106893,834852.61,3054.2418140674417,-40000.82948193256,2016
200,4,Out,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,437316.88,626025.4731650343,710639.93,-628.4029019489772,-609.7832219489756,2016
201,4,Out,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-15615.67392,-15846.146409964846,7751.65,-168.7255148996196,-711.4491948996197,2016
202,4,Out,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,53615.89199999999,629022.0988727096,40315.7,-33584.00001092873,6012.696469071275,2016
203,4,Out,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,102538.57152,94191.83217659204,0.0,-20300.522098449197,-45266.122098449196,2016
204,4,Out,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,15411.770704000002,28935.80552483775,208832.19999999998,-12180.313259069517,-27159.673259069517,2016
205,4,Out,0.0,817-00,Nursery Garden Center,"FLORISTS, GREENHOUSES",Commercial/Retail,sq. ft.,5177.94816,18645.77357912467,8414.16,-4060.1044196898392,-9053.22441968984,2016
206,4,Out,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,163162.89880000002,298036.361762256,414501.08,-8120.2088393796785,-18106.44883937968,2016
207,4,Out,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,305542.65632,398665.13545338955,375261.68,-4060.1044196898392,-9053.22441968984,2016
208,4,Out,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,83798.00000000001,189103.09649639632,0.0,0.0,0.0,2016
