,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
139,2,Out,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,99875.0,57293.61327595052,0.0,-42581.38672404948,57293.61327595052,2015
140,2,Out,Collected,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,2411.8613999999943,4397.120796924573,3450.1,1985.259396924579,947.0207969245735,2015
141,2,Out,Collected,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-59268.79999999999,-162971.17683726555,0.0,-103702.37683726556,-162971.17683726555,2015
142,3,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-28030.475499999997,-58393.194298772134,0.0,-30362.718798772137,-58393.194298772134,2015
143,3,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-13384.742600000005,-10637.726810798742,687.18,2747.015789201263,-11324.906810798742,2015
144,3,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,14746.649999999998,30716.637134655113,47839.25,15969.987134655115,-17122.612865344887,2015
145,3,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,18737.4,38135.485934126904,0.0,19398.085934126902,38135.485934126904,2015
146,3,In,Assessed,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,143616.0,531886.340539937,182611.97,388270.340539937,349274.37053993705,2015
147,3,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-8494.1486,-16302.055658625386,0.0,-7807.907058625386,-16302.055658625386,2015
148,3,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,19814.360200000003,36997.07359671787,37785.270000000004,17182.713396717867,-788.1964032821343,2015
149,3,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,2582.7692,3444.779950847096,3284.06,862.010750847096,160.71995084709624,2015
150,3,In,Assessed,0.0,820-11,"Shopping Center/General Retail [1,200,001-more]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,76539.372,100787.44399411883,97321.9,24248.07199411883,3465.543994118838,2015
151,3,In,Assessed,0.0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,32294.801399999997,123409.69197301348,0.0,91114.89057301349,123409.69197301348,2015
152,3,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,27385.5176,58401.775223724195,0.0,31016.257623724196,58401.775223724195,2015
153,3,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1836194.6585,1303921.2634277293,5597110.28,-532273.3950722707,-4293189.016572271,2015
154,3,In,Collected,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,151146.3676,194804.69320483744,184700.0,43658.325604837446,10104.693204837444,2015
155,3,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,630266.2194999999,1266242.1714809325,934967.48,635975.9519809326,331274.6914809325,2015
156,3,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,794535.936,1851801.92865468,904111.28,1057265.99265468,947690.64865468,2015
157,3,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,396040.5,854306.4703075956,424440.27,458265.97030759556,429866.20030759554,2015
158,3,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-15614.5,-31779.571611772422,21158.45,-16165.071611772422,-52938.02161177242,2015
159,3,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,265082.7,444002.91587014194,432890.20999999996,178920.21587014192,11112.705870141974,2015
160,3,In,Collected,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,-63831.600000000006,-130155.24209599628,0.0,-66323.64209599627,-130155.24209599628,2015
161,3,In,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2690819.5,5349814.300952432,2411386.65,2658994.8009524317,2938427.650952432,2015
162,3,In,Collected,0.0,480-00,Amusement Park,TOURIST ATTRACTIONS,Other,acre,10442.675,6421.22791717533,13278.17,-4021.4470828246695,-6856.94208282467,2015
163,3,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,86297.80720000001,75258.3685439152,2856.6600000000003,-11039.438656084807,72401.7085439152,2015
164,3,In,Collected,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,0.0,0.0,0.0,0.0,2015
165,3,In,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,33150.0,33584.22842974121,0.0,434.2284297412116,33584.22842974121,2015
166,3,In,Collected,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,107321.595,1287060.5101014427,0.0,1179738.9151014427,1287060.5101014427,2015
167,3,In,Collected,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,91513.0264,112339.46070623035,130906.36,20826.434306230352,-18566.899293769646,2015
168,3,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,378303.99404,742502.8062926513,848842.1599999999,364198.8122526513,-106339.35370734858,2015
169,3,In,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,12401.287499999999,27009.459091716202,17739.75,14608.171591716204,9269.709091716202,2015
170,3,In,Collected,0.0,710-04,"General Office Building [200,001-300,000]","OFFICE, MULTI-STORY",Office,sq. ft.,1467154.1467,4239396.251653147,0.0,2772242.104953147,4239396.251653147,2015
171,3,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,707008.9625,567194.5407183889,0.0,-139814.42178161116,567194.5407183889,2015
172,3,In,Collected,0.0,760-00,Research Center,PROFESSIONAL BUILDING,Office,sq. ft.,5910.301599999999,22278.501359642203,0.0,16368.199759642204,22278.501359642203,2015
173,3,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,187439.296133,356363.9927639557,291634.66,168924.69663095573,64729.332763955754,2015
174,3,In,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,260225.38520000002,353800.9315214499,1247655.66,93575.54632144986,-893854.72847855,2015
175,3,In,Collected,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,62808.608,65577.7867864217,89845.73999999999,2769.1787864216967,-24267.953213578294,2015
176,3,In,Collected,0.0,880-00,Pharmacy/Drugstore w/o Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,2261.969,4095.647528670664,3235.66,1833.678528670664,859.9875286706642,2015
177,3,In,Collected,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,19706.08975,3534.0310955454074,0.0,-16172.058654454591,3534.0310955454074,2015
178,3,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,222186.4351,112760.50714500787,1682348.4799999997,-109425.92795499213,-1569587.972854992,2015
179,3,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,130245.5,80521.66711007712,148545.54,-49723.83288992288,-68023.87288992289,2015
180,3,In,Collected,0.0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,1438.22125,2828.2138869992327,2057.33,1389.9926369992327,770.8838869992328,2015
181,3,In,Collected,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,58086.450000000004,175411.38791421766,83090.95999999999,117324.93791421765,92320.42791421767,2015
182,3,Out,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-45442.096559499994,-91504.57105369838,0.0,-46062.47449419839,-91504.57105369838,2015
183,3,Out,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,417263.1435999999,282844.0043003518,889692.6199999999,-134419.13929964812,-606848.6156996482,2015
184,3,Out,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,474379.04999999993,926119.7494201188,653294.21,451740.6994201188,272825.5394201188,2015
185,3,Out,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-121910.40000000001,-277987.83074447524,203410.34,-156077.43074447522,-481398.1707444752,2015
186,3,Out,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,12151.6,24726.90783489109,0.0,12575.307834891091,24726.90783489109,2015
187,3,Out,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,22389.000000000004,36288.63607168318,93811.55,13899.636071683173,-57522.913928316826,2015
188,3,Out,Assessed,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,264108.60000000003,395208.56447370304,0.0,131099.964473703,395208.56447370304,2015
189,3,Out,Assessed,0.0,491-00,Racquet Club,OUTDOOR RECREATIONAL,Other,court,85350.2,71958.00529871038,108525.29,-13392.194701289613,-36567.28470128961,2015
190,3,Out,Assessed,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,70740.3048,59631.34797474373,1724.22,-11108.956825256268,57907.12797474373,2015
191,3,Out,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,35381.25,664156.2386636117,27724.55,628774.9886636117,636431.6886636117,2015
192,3,Out,Assessed,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,50864.0,182087.1013575578,0.0,131223.1013575578,182087.1013575578,2015
193,3,Out,Assessed,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,99450.0,97388.86199597963,126453.59999999999,-2061.1380040203658,-29064.738004020357,2015
194,3,Out,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,44350.94215,46117.13504520334,0.0,1766.192895203334,46117.13504520334,2015
195,3,Out,Assessed,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,6840.63,79297.70324989173,0.0,72457.07324989172,79297.70324989173,2015
196,3,Out,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,78811.90225000001,146206.6035338395,179103.35,67394.70128383947,-32896.74646616052,2015
197,3,Out,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,99227.80999999998,73025.68775357638,0.0,-26202.122246423605,73025.68775357638,2015
198,3,Out,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,17851.831749999998,33712.6206588701,167876.38,15860.788908870105,-134163.75934112992,2015
199,3,Out,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,175056.0856,247719.34926403363,291344.0,72663.26366403364,-43624.65073596637,2015
200,3,Out,Assessed,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,512576.1069,1238261.0588237979,651753.63,725684.9519237978,586507.4288237978,2015
201,3,Out,Assessed,0.0,881-00,Pharmacy/Drugstore w/ Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,121690.25,239872.46008072738,0.0,118182.21008072738,239872.46008072738,2015
202,3,Out,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,44269.159400000004,20719.70715957939,15904.43,-23549.452240420615,4815.277159579389,2015
203,3,Out,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,17153.0,10613.631203645231,0.0,-6539.368796354769,10613.631203645231,2015
204,3,Out,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,297586.4390499999,599235.5440954026,376803.96,301649.10504540266,222431.58409540256,2015
205,3,Out,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,4869494.9141,3368906.0195874036,7064751.18,-1500588.894512596,-3695845.160412596,2015
206,3,Out,Collected,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,68592.34374999999,84652.56251536711,103859.38,16060.218765367128,-19206.81748463289,2015
207,3,Out,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,3780842.5764999995,7389937.686528773,5373974.26,3609095.1100287735,2015963.4265287733,2015
208,3,Out,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,4682370.146000001,10095128.073485618,6455546.9799999995,5412757.927485618,3639581.093485619,2015
209,3,Out,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,3562875.3,7571929.837997998,2729035.44,4009054.5379979983,4842894.397997998,2015
210,3,Out,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,15104.5,30908.634793613863,3754.7,15804.134793613863,27153.934793613862,2015
211,3,Out,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,2176073.1,3538142.0169891096,3320008.46,1362068.9169891095,218133.5569891096,2015
212,3,Out,Collected,0.0,254-00,Assisted Living Facility,HOMES FOR THE AGED,Other,bed,0.0,0.0,0.0,0.0,0.0,2015
213,3,Out,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,399340.2,740794.5289238022,0.0,341454.3289238022,740794.5289238022,2015
214,3,Out,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,412430.19999999995,583403.1189849902,624467.84,170972.91898499022,-41064.721015009796,2015
215,3,Out,Collected,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-143877.23899999997,-110753.12827121932,0.0,33124.11072878065,-110753.12827121932,2015
216,3,Out,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,40033.1912,33746.43580821338,48359.28,-6286.755391786624,-14612.844191786622,2015
217,3,Out,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,11832.0,229363.26560455054,16154.180000000002,217531.26560455054,213209.08560455055,2015
218,3,Out,Collected,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,0.0,0.0,0.0,0.0,0.0,2015
219,3,Out,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,5571.627600000001,5909.3375096058635,7970.05,337.7099096058628,-2060.7124903941367,2015
220,3,Out,Collected,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,87074.25925,1014387.4764273221,101152.55,927313.2171773221,913234.9264273221,2015
221,3,Out,Collected,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,268771.2512,318922.30251511297,282705.38,50151.05131511297,36216.922515112965,2015
222,3,Out,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,12439.8537,11941.767539549352,0.0,-498.0861604506481,11941.767539549352,2015
223,3,Out,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-123087.15768000002,-226819.52051311423,1373674.01,-103732.36283311421,-1600493.5305131143,2015
224,3,Out,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,442631.63245,985513.3106141109,0.0,542881.678164111,985513.3106141109,2015
225,3,Out,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,420799.23199999996,318968.2941685226,14845.5,-101830.93783147738,304122.7941685226,2015
226,3,Out,Collected,0.0,760-00,Research Center,PROFESSIONAL BUILDING,Office,sq. ft.,36129.518599999996,131640.9979547187,0.0,95511.47935471871,131640.9979547187,2015
227,3,Out,Collected,0.0,817-00,Nursery Garden Center,"FLORISTS, GREENHOUSES",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2015
228,3,Out,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,306501.13934500003,541463.8589813587,1417403.4,234962.71963635867,-875939.5410186412,2015
229,3,Out,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,20441.349099999992,4820.4218479793635,1694968.25,-15620.927252020629,-1690147.8281520207,2015
230,3,Out,Collected,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,488489.55065,517228.6844943141,156545.87,28739.133844314085,360682.8144943141,2015
231,3,Out,Collected,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,413721.67980000004,999452.4488974153,621131.81,585730.7690974153,378320.63889741525,2015
232,3,Out,Collected,0.0,820-04,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,67713.9954,150265.76298013414,66923.59,82551.76758013414,83342.17298013414,2015
233,3,Out,Collected,0.0,820-08,"Shopping Center/General Retail [600,001-800,000]",REGIONAL SHOPPING CENTER,Commercial/Retail,sq. ft.,4209.72615,6081.933016151227,5591.63,1872.2068661512267,490.303016151227,2015
234,3,Out,Collected,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,92848.47075,218957.3034287618,0.0,126108.83267876181,218957.3034287618,2015
235,3,Out,Collected,0.0,881-00,Pharmacy/Drugstore w/ Drive-Thru,"STORES, ONE STORY",Commercial/Retail,sq. ft.,96314.6305,189852.7397207357,145831.0,93538.1092207357,44021.7397207357,2015
236,3,Out,Collected,0.0,912-00,Bank (Drive-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-51800.5334,-44447.86352373358,0.0,7352.669876266424,-44447.86352373358,2015
237,3,Out,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-33494.08129199999,-17498.357071506776,702170.6399999999,15995.724220493212,-719668.9970715067,2015
238,3,Out,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,172533.0,103103.84597826797,102818.31,-69429.15402173203,285.5359782679734,2015
239,3,Out,Collected,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,19855.048,60201.05575393631,0.0,40346.00775393631,60201.05575393631,2015
240,3,Out,Collected,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,109366.95000000001,320270.4411169994,157667.54,210903.49111699942,162602.90111699942,2015
241,4,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1591.0894999999998,1060.975360935783,2409.1,-530.1141390642167,-1348.1246390642168,2015
242,4,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,35705.95,66850.34197120219,51076.34,31144.39197120219,15774.00197120219,2015
243,4,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,12491.6,23713.256897775118,17868.86,11221.656897775118,5844.396897775117,2015
244,4,In,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,9816.3576,9558.292343590416,14042.140000000001,-258.0652564095835,-4483.847656409585,2015
245,4,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-12680.386699999995,-22225.285296055416,68704.62,-9544.89859605542,-90929.90529605541,2015
246,4,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,160167.3156,72799.95317629023,130836.86,-87367.36242370977,-58036.90682370977,2015
247,4,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,107926.67599999999,71968.00935692136,154385.07,-35958.66664307863,-82417.06064307864,2015
248,4,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,201993.65999999997,378181.93457994383,271773.19,176188.27457994386,106408.74457994383,2015
249,4,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,823837.0,1703226.9331524824,611097.6900000001,879389.9331524824,1092129.2431524824,2015
250,4,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,18737.4,35569.885346662675,25810.58,16832.485346662674,9759.305346662673,2015
251,4,In,Collected,0.0,240-00,Mobile Home,MOBILE HOME,Single-family,unit,-26596.5,-50582.885874093685,0.0,-23986.385874093685,-50582.885874093685,2015
252,4,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,2438.48,1996.1894845751563,0.0,-442.29051542484376,1996.1894845751563,2015
253,4,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,6358.1445,11454.613441576383,0.0,5096.468941576382,11454.613441576383,2015
254,4,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-28261.386738,-49534.56057568078,34709.44,-21273.173837680777,-84244.00057568078,2015
255,4,In,Collected,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,423707.728,415270.8997493566,197300.22,-8436.82825064339,217970.6797493566,2015
256,4,In,Collected,0.0,848-00,Tire Stores,REPAIR SERVICE SHOPS,Commercial/Retail,sq. ft.,17387.7972,18559.694219584802,0.0,1171.8970195848015,18559.694219584802,2015
257,4,In,Collected,0.0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,98197.9245,212634.77964013946,148683.12,114436.85514013947,63951.65964013946,2015
258,4,In,Collected,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,25816.2,73181.7504849969,0.0,47365.5504849969,73181.7504849969,2015
259,4,Out,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,3707.1899999999996,7821.695060338656,0.0,4114.505060338656,7821.695060338656,2015
260,4,Out,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-537.4940999999999,-386.7061959856999,0.0,150.7879040143,-386.7061959856999,2015
261,4,Out,Assessed,0.0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,2045.1815999999997,2644.6484468646327,2925.65,599.466846864633,-281.00155313536743,2015
262,4,Out,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,132622.09999999998,271268.1263614032,335272.64999999997,138646.02636140323,-64004.52363859676,2015
263,4,Out,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,24983.2,51813.27315768654,23825.16,26830.07315768654,27988.11315768654,2015
264,4,Out,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,136572.9,231921.86944131705,265551.2,95348.96944131705,-33629.33055868297,2015
265,4,Out,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,87125.0,1713608.0017688505,0.0,1626483.0017688505,1713608.0017688505,2015
266,4,Out,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-16819.840799999998,-17670.488670293813,8103.0599999999995,-850.6478702938148,-25773.548670293814,2015
267,4,Out,Assessed,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,22862.79,277693.26157909597,0.0,254830.47157909596,277693.26157909597,2015
268,4,Out,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,7338.877900000001,14265.153413227476,8661.59,6926.275513227474,5603.563413227475,2015
269,4,Out,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,27129.195,51303.67719210018,38210.19,24174.48219210018,13093.487192100176,2015
270,4,Out,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,643538.2096,463000.8273688289,998321.0800000001,-180537.38223117107,-535320.2526311711,2015
271,4,Out,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,3799113.0799999996,7770788.481306658,5371424.4799999995,3971675.4013066585,2399364.0013066586,2015
272,4,Out,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,6245.8,12953.318289421635,8934.43,6707.518289421635,4018.888289421635,2015
273,4,Out,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,1150794.6,1954226.8998825732,2313912.46,803432.2998825731,-359685.5601174268,2015
274,4,Out,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,322626.85,478145.4401339239,488495.01,155518.59013392392,-10349.569866076112,2015
275,4,Out,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,13812.5,271669.56125603727,19386.850000000002,257857.06125603727,252282.71125603726,2015
276,4,Out,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,29901.939199999997,31414.202080522336,0.0,1512.2628805223394,31414.202080522336,2015
277,4,Out,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,56857.6033,110518.58946759815,75292.4,53660.98616759815,35226.18946759816,2015
278,4,Out,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,112912.419,87067.39828177402,0.0,-25845.020718225976,87067.39828177402,2015
279,4,Out,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,404847.9722,765602.8746015186,576721.4099999999,360754.9024015186,188881.4646015187,2015
